name,latitude,longitude,num_reviews
H Akti,37.932285,23.627848,111.0
Piree,37.950058,23.638025,67.0
Bagg Eir,37.938236,23.65919,58.0
O Giannis Fish Tavern,37.93509,23.632044,239.0
King George XIV,37.942112,23.648317,55.0
Pizzoteca Peiraias,37.942417,23.647755,72.0
Belle Amie,37.93924,23.649868,348.0
Tsipourokatastasi,37.941387,23.646797,74.0
Dyosmos,37.93328,23.644533,114.0
SushiRolls,37.938656,23.640396,166.0
O Kapetanios Psarotaverna,37.955147,23.649988,69.0
Zodohos Pigi,37.954857,23.66336,123.0
American House Toast,37.939056,23.647263,75.0
S.i.L Shakespeare in Love,37.942757,23.64372,94.0
Rouan Thai,37.939373,23.642042,255.0
Maharaja Kitchen,37.939735,23.642254,48.0
Paleo,37.950417,23.642933,101.0
Souvlaki Pierro,37.93643,23.650541,73.0
Gefstiki Gonia Piraeus,37.93605,23.645685,154.0
Stou Thoma,37.954823,23.64207,75.0
Refene,37.94484,23.646725,265.0
Jackaroo,37.940044,23.649635,61.0
Zarkadoulas,37.966938,23.648975,46.0
Beluga,37.94132,23.642673,119.0
Le Pierrot Jazzy,37.94102,23.646551,112.0
Santa Pasta Cucina Italiana,37.9406,23.64963,113.0
Charlotte Cafe Bistrot Wine Bar,37.938087,23.658958,97.0
Dourambeis,37.943043,23.661942,121.0
Tony Bonanno,37.939083,23.658894,159.0
Elladikon,37.939987,23.650051,87.0
Thea Thalassa,37.9319,23.627476,227.0
o Ilias,37.934864,23.630848,80.0
4 Brothers,37.93866,23.661118,72.0
Yperokeanio,37.937157,23.630386,315.0
Gyro Gyro Oloi,37.942368,23.650543,84.0
Zachos,37.95269,23.65893,56.0
Taverna Omfalos,38.4846,22.556578,119.0
Taverna Gargadouas,38.48065,22.491074,199.0
To Patriko Mas,38.47936,22.491413,1145.0
Dionysos Restaurant and Taverna,38.479343,22.491545,85.0
Villa Symposium Restaurant,38.483692,22.481915,110.0
Dionysios Souvlaki Gyro Shop,38.47868,22.495556,200.0
Ta Skalakia,38.478596,22.495354,143.0
Delfikon,38.478134,22.496052,148.0
Telescope Cafe,38.47863,22.493713,403.0
Taverna Dion,38.478664,22.495441,1710.0
Restaurant Phivos,38.478268,22.494808,222.0
In Delphi,38.47812,22.4968,290.0
Zephyros Sea Food RESTAURANT,38.4266,22.4328,249.0
Restaurant Scala,38.430206,22.428257,77.0
Taverna Trokadero,38.43381,22.41801,39.0
Maistrali,38.428944,22.431398,149.0
Flame,38.43047,22.427519,80.0
Molos,38.431347,22.42436,42.0
Ta Dichtya,38.43155,22.422834,65.0
Archontikon Glykismata,38.430553,22.426462,44.0
Neromilos,38.43292,22.874737,93.0
Thraka,38.44018,22.877712,46.0
Akadimia Plus Food & Mood,38.436295,22.87532,83.0
Taverna O Nontas,38.44385,22.914316,114.0
Portes,35.187508,25.714582,627.0
Roza,35.18883,25.717379,62.0
La Strada,35.19049,25.71764,822.0
Basilico,35.186863,25.715431,1820.0
Cafe Hellas,35.190918,25.718296,90.0
Pacifae,35.190655,25.718332,171.0
Avli Taverna,35.19185,25.717993,887.0
Sirocco,35.187363,25.717218,189.0
Asteria Cafe,35.19068,25.719078,120.0
Maistrali Taverna,35.18943,25.72105,509.0
Ble Katsarolakia,35.191048,25.720291,833.0
Creta Embassy Tavern,35.191345,25.718868,594.0
Ano Kato,35.189976,25.717117,152.0
Uno Pizza,35.19095,25.718624,82.0
The Lake,35.190968,25.718225,136.0
Kyma Restaurant,35.186707,25.715187,287.0
Cafe Bueno,35.189384,25.72105,110.0
Ta Karafakia,35.190483,25.722052,130.0
EVANNA,35.190784,25.71852,534.0
Gargadoros Taverna,35.1821,25.712383,379.0
Del Mar - Blue Concept Cafe,35.193974,25.717339,47.0
Blue Lagoon,35.1904,25.71806,364.0
Pelagos,35.191708,25.718697,1215.0
Cafe Kanali,35.19096,25.718456,76.0
Dionysos,35.190468,25.718191,205.0
Jukebox Cafe Bar,35.191387,25.720758,50.0
Olga's Taverna,35.212887,25.711897,202.0
Migomis Piano Restaurant,35.19,25.71718,815.0
Sarri's,35.18833,25.717915,79.0
Jia - Chinese Cuisine,35.189835,25.719952,98.0
Dodoni,35.191246,25.718277,361.0
Mavro Provato,35.517937,24.023537,85.0
Crepes tis Roxanis,35.51382,24.017141,60.0
Plateia,35.51777,24.018261,399.0
Banana Garden Restaurant,35.514816,24.017096,128.0
The Red Bicycle,35.515224,24.018688,220.0
50/50 Mezedopolio,35.515903,24.008888,154.0
Steki Restaurant - Taverna,35.51588,24.018417,801.0
Stou Pissa,35.51447,24.020153,52.0
Σχαρα Ψωμακι,35.51354,24.022991,95.0
Veneto-Ristorante Italiano,35.516266,24.017506,651.0
9beaufort,35.515095,24.008316,72.0
Tasty Souvlaki Place,35.514812,24.017555,237.0
Haroupia Taverna,35.515873,23.909101,49.0
Achilleas,35.513283,24.00587,440.0
Theatro Chocolaterie,35.513912,24.019766,44.0
Mesogiako,35.515385,24.020666,359.0
Baraki,35.51784,24.021797,61.0
Pallas,35.518444,24.018667,1110.0
Bella Pizza,35.528664,24.074041,103.0
Ta Chalkina,35.518654,24.019444,1405.0
il Padrino Italian Restaurant Chania,35.516956,24.016228,938.0
Agistri Tavern Chania,35.514523,24.007568,164.0
Thraka,35.51384,24.018818,49.0
To Kafenio,35.51641,24.021694,46.0
Sintrivani Cafe,35.516575,24.017815,161.0
Muses Cafe,35.51663,24.017956,188.0
Thalassino Ageri,35.519882,24.036928,993.0
Rudi's Bierhaus,35.51783,24.02163,119.0
To Mikio Taverna,35.515587,24.01645,655.0
LA BODEGA,35.51802,24.016043,545.0
Evgonia,35.509373,24.018879,267.0
Evies Cafe Restaurant,35.51546,24.018612,119.0
Kipos Cafe,35.512287,24.02444,159.0
Semiramis Restaurant,35.516026,24.016527,1391.0
Oasis Souvlaki,35.513294,24.02103,121.0
Ela Taverna,35.515575,24.01698,1421.0
Pelagias Taverna,35.51348,24.0064,46.0
13 Sweeties & Salties,35.513702,24.017723,65.0
Nymfes,35.52511,24.055178,150.0
Tholos Restaurant,35.515602,24.018381,1146.0
Ladi & Rigani,35.51252,24.02036,69.0
Oinopoieio,35.515278,24.020243,564.0
Kentrikon,35.51513,24.01877,211.0
Funky's,35.513786,24.017694,250.0
Manos,35.515358,24.008566,495.0
Pulse Vegan-Vegetarian,35.5184,24.014975,281.0
To XANI Restaurant,35.515896,24.01678,2439.0
Throumbi sti Ladokolla,35.515278,24.019722,442.0
Fileas Restaurant Cafe,35.51508,24.01734,49.0
Se Anammena Karvouna,35.51389,24.019066,141.0
Taverna Koulouridis,35.497223,23.984194,149.0
Blue Sea Restaurant and Beach Bar,35.51121,23.972498,212.0
Galileo Cafe,35.516727,24.016666,162.0
Stis Annas,35.51536,24.021084,94.0
Antigoni,35.519215,24.023151,324.0
Ta Meraklikia tou Boureksi,35.511738,24.019247,846.0
O Kostas Grill House,35.516388,24.021152,225.0
Taverna Ev Maw,35.515278,24.016582,669.0
Apostolis Restaurant,35.51914,24.022911,910.0
Goody's Burger House Chania,35.513794,24.018007,79.0
Psarotaverna o Stelios,35.518753,24.022575,417.0
Taverna Nicolas,35.511936,24.001862,93.0
To mprikaki,35.515793,24.016926,70.0
Pemptousia,35.45407,23.915644,53.0
Minares,35.515396,24.020447,102.0
Bougatsa Chania,35.51218,24.020575,132.0
Zachari & Alati,35.511135,24.011051,136.0
Taverna Kantouni,35.513344,24.012936,68.0
Dimos Restaurant,35.516884,24.016872,320.0
To Magazaki,35.51472,24.00786,104.0
Glossitses,35.51865,24.022455,2859.0
Kormoranos Bakery Cafe,35.517704,24.015198,219.0
Carte Postale,35.523468,24.056389,103.0
Okeanida,35.517326,24.01532,47.0
Delish,35.515015,24.020498,83.0
Bougatsa Iordanis,35.513004,24.020073,283.0
Mezedopolio Ftouka,35.51578,24.019201,117.0
Kaiki Seafood Restaurant,35.515156,24.008362,188.0
Nama Restobar,35.51865,24.018906,329.0
Gyros Chania,35.516617,24.017414,75.0
Fresh Point Juice Bar,35.5165,24.016989,217.0
Ta Neoria,35.518337,24.022411,549.0
Chillbox Frozen Yogurt & Juicy Spoons,35.516033,24.017866,102.0
O Michelas,35.51448,24.020452,42.0
The Italian Job,35.513645,24.022766,85.0
Ta Kalamakia,35.512383,24.016716,79.0
Just Veronesi,35.51552,24.019024,69.0
Kali Kardia,35.515648,24.016945,55.0
Kross Coffee Roasters,35.515144,24.021067,57.0
Barbarossa,35.51857,24.018692,191.0
Pelagos Restaurant,35.51675,24.017231,644.0
Ntomates,35.51685,24.016512,288.0
Tsalikis,35.512726,24.002583,77.0
Colombo Kitchen & Bar,35.515755,24.018173,1365.0
Tavern Strata,35.515854,24.015862,2376.0
Remezzo,35.51679,24.017809,684.0
Vasiliko,35.518463,24.02181,283.0
Patridogevsia,35.509815,24.030317,75.0
Mesostrato,35.51649,24.016962,710.0
Mikro Kelari,35.51523,24.01957,64.0
Korali,35.516937,24.016312,164.0
Sketi Glyka,35.51585,24.01811,48.0
Blue Door Taverna,35.294247,25.728878,152.0
Cafe Del Mar,35.261803,25.723974,110.0
Okeanis,35.263084,25.7211,295.0
Kanali Restaurant,35.256767,25.7357,1272.0
Katafygio,35.26024,25.726929,214.0
Fresco Gyros Pita Pizza Pasta,35.26229,25.721363,252.0
Psomi kai Alati,35.315845,25.732529,139.0
Eden Bar Restaurant,35.262127,25.72169,501.0
Babel Bar-Restaurant,35.26289,25.721529,867.0
Rudi's Bar,35.264,25.721558,222.0
Alyggos,35.26184,25.72293,304.0
Seafront Mediterranean Cafe Snack Bar,35.261597,25.724678,421.0
DEL MAR SNACK BAR,35.261814,25.723894,394.0
Perigiali,35.26801,25.721375,331.0
Tavern Giorgos,35.2986,25.72784,53.0
Isalos cafe,35.26115,25.72542,73.0
Moon Spinners Restaurant,35.258965,25.728611,1123.0
Icon Cafe - Bar,35.26411,25.72164,51.0
Taverna Akrohoria,35.24709,25.725025,207.0
Poulis,35.26246,25.723864,803.0
Kalidon The Floating Restaurant,35.2619,25.723667,374.0
Karambakios,35.266388,25.711603,97.0
Olondi Restaurant,35.261547,25.724852,2984.0
Anemomylos Restaurant,35.265038,25.721796,777.0
Cypriana Taverna & Meze House,35.2648,25.721766,431.0
Angela's Cake Shop,35.262604,25.720835,42.0
Old Mill,35.246243,25.730661,68.0
Venue Cafe,35.261665,25.723333,44.0
Taverna Leonidas,35.263416,25.72069,539.0
Olio Restaurant,35.26296,25.721678,523.0
Rady's Cocktail Bar,35.25873,25.728601,136.0
Pastatempo,35.331036,25.134651,145.0
Giakoumis Taverna,35.337906,25.133541,211.0
Platia Grill House,35.339657,25.133703,59.0
Parko 240 - Outdoor Experience,35.339314,25.135017,98.0
A la Crem,35.33936,25.154678,46.0
Kasaoulio,35.332447,25.102856,131.0
Veranda All Day Cafe & Restaurant,35.339035,25.132986,355.0
Minotavros,35.29901,25.160807,156.0
I Vardia restaurant,35.343037,25.137854,56.0
Opus Wine Bar,35.34017,25.132515,201.0
Enetiko,35.339252,25.132818,101.0
I Thraka tis Plateias,35.33768,25.135754,106.0
La Bussola,35.339714,25.133356,90.0
Chop Chop,35.34115,25.13697,60.0
Rouga tou Mpaoula,35.327747,25.120705,121.0
Starbucks,35.341503,25.134253,73.0
Siga-Siga,35.340553,25.132505,202.0
Apla Spitiko,35.33885,25.14029,48.0
Vardis Taverna,35.33932,25.145905,77.0
Oi treis Mouries,35.338013,25.161535,162.0
Efta Baltades,35.340473,25.13611,60.0
Russakis,35.29888,25.160748,94.0
50-50,35.33816,25.133186,517.0
BarRaki,35.338608,25.13205,70.0
Think Tank 3rd Wave Espresso & Wine Bar,35.339386,25.135178,107.0
Kafeneio O Tempelis,35.339424,25.134611,309.0
DaVinci Gelato,35.34,25.13374,128.0
Hot Fox - Hot Dogs,35.340103,25.13164,57.0
Olive Trees Restaurant,35.3396,25.133612,73.0
Thigaterra,35.33548,25.085138,259.0
Pagopoieion,35.340275,25.134535,156.0
SINN3RS Streetfood,35.33767,25.134947,48.0
Erganos,35.332474,25.133755,1314.0
Lychnostatis,35.341385,25.131914,58.0
Azteca's Mexican Restaurant,35.3399,25.131796,142.0
Paradosiako,35.33941,25.13188,50.0
Eiffel Cafe,35.330734,25.134808,93.0
Flocafe Espresso Room,35.340508,25.119553,39.0
Kafenio ο Lakkos,35.334915,25.130129,87.0
Central Park,35.339806,25.13347,978.0
Quick Restaurant,35.337498,25.135946,100.0
DOMES All Day Cafe Bar Restaurant,35.340042,25.133936,79.0
Hovoli,35.337826,25.13543,622.0
Pastarella,35.340557,25.1195,191.0
Merastri,35.33278,25.13609,947.0
Triaina,35.340607,25.12987,51.0
Plani,35.34139,25.136478,361.0
Saradari,35.333088,25.384007,908.0
Petousis,35.340107,25.132206,206.0
En Plo,35.341274,25.147596,139.0
O Kafenes Tou Kagiabi,35.33626,25.131323,102.0
Antipodas,35.338768,25.135357,614.0
Koukouvagia Heraklion,35.3392,25.135098,228.0
Ελληνικόν,38.02051,23.799644,46.0
Elia & Diosmos,35.28174,25.184814,39.0
Davinci,35.34,25.133694,72.0
Savoidakis Bakery & Patisserie,35.33712,25.135883,75.0
Kirkor,35.3391,25.133162,268.0
To Karnagio,35.34261,25.155096,73.0
Trata,35.3425,25.134722,60.0
Politia,35.339603,25.133642,270.0
Barbathimios,35.33974,25.13372,123.0
Vourvouladiko,35.33519,25.129736,218.0
Avli Tou Devkaliona,35.341705,25.131136,163.0
Kalamaki meat bar,35.338753,25.133015,48.0
Hub cafe+lounge,35.339355,25.132687,42.0
Fish Tavern Heraklion,35.342464,25.134706,102.0
McDonald's,35.338444,25.141905,50.0
Zoo Bar Malia,35.289852,25.460987,109.0
Kiriakos,35.333153,25.138517,153.0
Silfio Pizza,35.330692,25.138287,280.0
Ouzeri Katsinas,35.342216,25.13408,140.0
Athali,35.336964,25.132816,366.0
Yankees Grill & Burgers,35.34054,25.1195,95.0
Oyzepi,35.342743,25.134254,77.0
Ta Kalytera,35.338337,25.108759,201.0
Grand,35.332596,25.100414,47.0
Kymata,35.45881,24.164371,48.0
Anchorage Traditional Mezedopolio,35.340805,25.134722,110.0
Ligo Krasi Ligo Thalassa,35.34278,25.134232,1294.0
Beer O'Clock,35.339825,25.13276,232.0
Balis to Koulouraki,35.336956,25.13332,52.0
Amalias Kitchen,35.340458,25.1336,2722.0
Indigo Cafe,35.34028,25.134089,117.0
Curry Park,35.291786,25.435987,404.0
Cooking With Love,35.340664,25.134264,724.0
Thalassa Taverna,35.00413,25.58445,76.0
Thalassa Seaside Bar Restaurant,35.00027,25.802637,91.0
Beach Cafe,35.003563,25.582779,101.0
Searocco,35.004967,25.737669,69.0
Zorbas Seaside Restaurant,35.00895,25.740652,712.0
Napoleon,35.00586,25.7384,305.0
Kaliotzina,35.033257,25.94367,39.0
Mike Restaurant at Mike's Hotel,35.523933,23.844294,225.0
Mythos Restaurant,35.52572,23.847971,567.0
O Gyros Tou Maleme,35.522064,23.8494,171.0
Ageri Restaurant - Cafe,35.52531,23.84883,63.0
Hondros ke Lignos,35.52248,23.848436,93.0
Taverna Maleme Beach Bar,35.52537,23.848377,563.0
The Wave Restaurant,35.525795,23.844454,728.0
Taverna Perasma,35.51924,23.851904,222.0
Black Lantern,35.5233,23.846577,522.0
Mr Gyros,35.370987,24.53657,460.0
Italian Corner Meeting Point,35.36497,24.490606,159.0
Taverna-Crete,35.367813,24.506691,196.0
Thea Thalassa,35.370422,24.469189,100.0
Akrogiali Taverna Plaplas,35.380245,24.569351,79.0
Manolis Place,35.367645,24.500196,303.0
Taverna Dionysos,35.371666,24.540388,124.0
Akropolis Pub,35.36811,24.530582,184.0
Kevin's House,35.366608,24.488354,226.0
Meli,35.36642,24.48086,274.0
Marem Cafe Restaurant,35.369656,24.532919,418.0
Melina Restaurant Cafe,35.37152,24.472672,541.0
Kim Long Rethymno,35.366936,24.49071,107.0
Kantaulos,35.365047,24.49084,167.0
Fresh Fish Ladakis,35.36617,24.512377,72.0
Restaurant Krog Giorgio,35.36673,24.489723,61.0
Tropical Taverna,35.368168,24.50361,50.0
Galera,35.364273,24.455336,279.0
Kai,35.367508,24.49857,83.0
Sotos,35.366177,24.488932,54.0
Petrino,35.36667,24.483421,224.0
Sto Karfi kai sto Petalo,35.36752,24.474104,604.0
Pirasmos Restaurant,35.36696,24.490587,50.0
Restaurant Samaria,35.36816,24.477331,201.0
Costa Costa,35.36814,24.501518,87.0
Maria's Home Cooking,35.366196,24.483227,228.0
Hasika,35.367886,24.474758,293.0
Iro Cafe Bar,35.366783,24.489668,112.0
Thraka Rethymno,35.366547,24.48328,168.0
Angeli Gelato,35.36733,24.474478,165.0
To katsarolaki,35.36443,24.485369,66.0
Jot Indian restaurant,37.978645,23.733347,92.0
Piazza di Porto,35.36653,24.486736,370.0
Zampia Restaurant Tavern,35.3664,24.467,60.0
Aris Marie,35.365833,24.494806,113.0
Irini Restaurant,35.36818,24.504122,197.0
Taverna Andriana,35.380585,24.580923,60.0
Bakery Metaxakis,35.367878,24.530046,71.0
Thalassa Taverna,35.36674,24.489443,390.0
Cretan Flavour Place Topos Geuseon,35.366135,24.492046,135.0
1+1,35.366127,24.507612,670.0
Prassin Aloga,35.368294,24.476925,490.0
Ambrosia,35.36665,24.488722,299.0
Olive,35.344547,24.423824,223.0
Paralia Cafe,35.366642,24.484507,141.0
Ali Vafi's Garden,35.367588,24.473412,301.0
Mili Gorge Tavern,35.337708,24.50509,86.0
Thavma Coffee Drinks & Cretan food,35.348427,24.538918,1042.0
Christos Taverna,35.348133,24.451756,182.0
Akropolis Taverna,35.367172,24.5069,55.0
Akrogiali,35.367214,24.49501,127.0
Mediterranean Restaurant,35.367126,24.494171,362.0
Le Dome,35.36669,24.48841,717.0
Nyn & Aei,35.367565,24.473804,1080.0
World Sport Cafe Edem,35.36737,24.495842,65.0
Cafe Restaurant My Place,35.36875,24.476675,227.0
Kalotaritissa Beach Bar,36.78923,25.76748,42.0
Ston Pyrgo,36.79197,25.801056,165.0
Remezzo Cafe Restaurant,36.902283,25.977976,80.0
Kostaras,36.901363,25.97669,172.0
Petrino Restaurant,36.831585,25.898546,212.0
Loza,36.831917,25.898607,67.0
Giorgalinis,36.79854,25.819887,145.0
Jazzmin,36.83139,25.898321,213.0
Liostasi,36.787148,25.803123,47.0
Capetan Dimos,36.826702,25.864391,317.0
To Limani tis Kyra Katinas,36.901222,25.97624,623.0
Koralli Restaurant,36.900833,25.976213,364.0
Kamara,36.894627,25.974579,158.0
Taverna Nikos,36.905727,25.997417,197.0
Loudaros,36.90635,25.997953,83.0
O Varis,36.90575,25.996572,73.0
Frou-Frou,36.90097,25.976156,255.0
Armenaki,36.350952,25.768595,177.0
To Steki,36.35132,25.768393,145.0
Anemos,36.351818,25.76837,167.0
Astrachan Restaurant,36.350555,25.767448,72.0
Argo Cafe Bar,36.35126,25.768463,53.0
Akrogiali,36.344093,25.77049,42.0
SaleRosso,37.039906,25.0832,140.0
Argo Restaurant,37.04324,25.083275,360.0
Captain Pipinos,36.974346,25.028156,1054.0
taverna Peramataki,36.97493,25.059362,173.0
To Stathero,37.039658,25.08455,65.0
Anargyros Antiparos,37.040287,25.084032,236.0
Klimataria Tavern,37.039543,25.082964,300.0
Elia Kafenes,37.040173,25.083763,124.0
Sunset Deseo,37.04361,25.07615,65.0
Zorbas,37.040314,25.083761,57.0
Taberna Kyklades,37.03982,25.08002,68.0
Mimis,36.64587,24.877775,202.0
Anemomilos Boutique Hotel Restaurant,36.628902,24.921888,76.0
To Barbounaki,39.074207,21.824312,50.0
Olive Folegandros,36.626667,24.918207,141.0
Papalagi Seafood,36.630775,24.885437,522.0
Pane e Vino Ristorante pizzeria,36.64903,24.867994,126.0
Parasagas,36.628403,24.919777,192.0
Taverna Agkali,36.631577,24.893822,125.0
To Spitiko,36.629135,24.91891,416.0
Eva's Garden,36.62734,24.918844,780.0
Restaurant Chic,36.627987,24.919582,379.0
Pasithea,36.631287,24.892963,140.0
Araxe,36.634663,24.91992,364.0
Taverna tis Annas,37.675705,24.35379,136.0
I Piatsa,37.641483,24.340572,58.0
To Perasma Sto Giristi,37.628887,24.350452,59.0
To Eksohiko Tis Margaritas,37.596714,24.289837,185.0
Estiatorio POIIESSA,37.59967,24.277748,95.0
Rolando's Ouzeri,37.640038,24.341267,167.0
Bonatsa Restaurant,36.77554,24.548996,53.0
Avli tou Samplou,36.793716,24.574703,152.0
To Raventi,36.786022,24.578142,71.0
Prasonisi,36.81627,24.592464,176.0
Taverna Kalamitsi,36.775826,24.548239,308.0
Pagotopolio Stavento Ice Cream Parlour,36.792957,24.574924,157.0
Cavo d'Oro,37.441906,24.426504,103.0
Kolona,37.415405,24.379524,154.0
En Plo,37.410553,24.396307,44.0
Sofrano - The Yachting Club Restaurant,37.44262,24.42525,388.0
Kadris,37.397728,24.455818,135.0
Ofiousa,37.347107,24.435228,72.0
Pountaki Beach Bar,37.398872,24.39887,55.0
Chartino Karavi,37.382843,24.431108,419.0
Saint Stefanos Snack Bar Cafe &Grill,37.46971,25.317766,133.0
Farina Cucina Italiana,37.42293,25.323677,140.0
Andreas & Maria,37.42702,25.333826,981.0
Noema Mykonos,37.446735,25.328884,138.0
Gioras Wood Medieval Mykonian Bakery,37.444435,25.327639,59.0
Bill & Coo Gastronomy Project,37.437984,25.327993,181.0
Agrari Beach Bar & Restaurant,37.422043,25.3829,177.0
Jimmy's Place,37.444862,25.327505,69.0
Taverna Marco Polo,37.444138,25.32819,721.0
Passo Doble,37.445305,25.32871,84.0
Cafe Paraga,37.40794,25.350122,44.0
Mathios Tavern,37.465794,25.326532,567.0
Kuzina Mykonos,37.42278,25.323132,1080.0
Mpalothies,37.424957,25.322927,239.0
Trio Bambini,37.44497,25.32755,679.0
Maistrali,37.04726,25.37465,63.0
Notos - Cafe & Restaurant,36.979332,25.395382,68.0
Naxaki,37.096855,25.375654,68.0
Johnny's,37.04184,25.435204,96.0
Tavern o Manolis,37.06057,25.357143,298.0
Trata Beach Bar,37.097214,25.375648,170.0
Santana Beach Club Restaurant,37.068756,25.355515,333.0
Taverna Mina,37.071037,25.40176,55.0
O Charis,37.116295,25.432905,96.0
Anna's Organic Shop and Gardencafe,37.100445,25.377623,75.0
Mitos ARTernative BAR,37.06313,25.482574,70.0
Trata,37.06963,25.354534,108.0
O Fotis,37.0724,25.352531,184.0
Petrino Beach Restaurant,37.05227,25.368744,883.0
Taverna I Pigi,37.07028,25.449444,191.0
Sergiani,37.099674,25.375366,208.0
Liatero Beach Bar Restaurant,37.06829,25.355772,192.0
Restaurant Glyfa,36.985798,25.194021,142.0
Taverna Anemos,37.130554,25.214869,185.0
Faragas Beach Bar & Restaurant,36.986538,25.155256,249.0
Daniele Ristorante Italiano,37.08463,25.148825,138.0
Almond in Paros,37.123764,25.238075,151.0
Tsachpinis Ristorante Noussa Paros,37.124844,25.237747,153.0
Blue Restaurant Bar,37.010944,25.24079,305.0
Minoa Restaurant,37.123604,25.239244,197.0
Paradiso Club,37.096893,25.142115,69.0
Taverna Laris,37.05599,25.11027,121.0
Del's Kitchen,37.084324,25.146791,123.0
Mare Nostrum,37.12501,25.237541,340.0
Tango Mar Restaurant,37.09426,25.154501,431.0
Arodo,37.094193,25.145727,295.0
Estiatorio O Tsitsanis,37.05078,25.239338,211.0
Livadaki Taverna,37.058517,25.109835,97.0
Il Sussuro Del Pino Garden Restaurant,37.08343,25.147793,177.0
Impasto,37.081703,25.145832,52.0
Restaurant-Pizza Nufaro,37.08289,25.14618,152.0
Albatros,37.08561,25.14809,172.0
Tsiftentelis Cafe - Snack - Bar,36.395332,25.450113,44.0
Sunny J,36.34041,25.455133,68.0
Ilios Bakery,36.431522,25.425682,70.0
Asterias Tavern,36.348557,25.398235,80.0
Anemoloos,36.388878,25.458948,919.0
White Lounge Restaurant,36.435444,25.422083,55.0
Filippos Pizza,36.35653,25.4448,92.0
Panigyri Festival Food,36.420544,25.433863,156.0
Mosaico Cafe Restaurant,36.981667,24.722816,239.0
Astro Restaurant,36.975292,24.744799,188.0
7 Seas Cafe Pool Bar,36.99458,24.674633,44.0
Artemon,36.979416,24.726948,95.0
Cafe Stavros,36.988625,24.676245,103.0
